 INFO | 2017-11-09 17:34:24,941 | Common.java | 79 | null:  Startup activites...
 INFO | 2017-11-09 17:35:10,242 | Common.java | 79 | TC_003:  Entered Username ->prakashs
 INFO | 2017-11-09 17:35:10,242 | Common.java | 75 | TC_003:  Report step generation success : Entered Username ->prakashs
 INFO | 2017-11-09 17:35:10,477 | Common.java | 79 | TC_003:  Entered text -> prakash
 INFO | 2017-11-09 17:35:10,477 | Common.java | 75 | TC_003:  Report step generation success : Entered text -> prakash
 INFO | 2017-11-09 17:35:10,477 | Common.java | 79 | TC_003:  Entered Password ->prakashs
 INFO | 2017-11-09 17:35:10,477 | Common.java | 75 | TC_003:  Report step generation success : Entered Password ->prakashs
 INFO | 2017-11-09 17:35:10,478 | Common.java | 79 | TC_003:  Getting value of Browser from Test Configuration file : ChromeHeadless
 INFO | 2017-11-09 17:35:13,809 | Common.java | 79 | TC_003:  Clicked on WebElement-Login
 INFO | 2017-11-09 17:35:13,810 | Common.java | 75 | TC_003:  Report step generation success : Clicked on WebElement-Login
 INFO | 2017-11-09 17:35:14,107 | Common.java | 79 | TC_003:  Selected value -Sydney from dropdown->Location
 INFO | 2017-11-09 17:35:14,108 | Common.java | 75 | TC_003:  Report step generation success : Selected value -Sydney from dropdown->Location
 INFO | 2017-11-09 17:35:14,377 | Common.java | 79 | TC_003:  Selected value -Hotel Sunshine from dropdown->Hotel
 INFO | 2017-11-09 17:35:14,377 | Common.java | 75 | TC_003:  Report step generation success : Selected value -Hotel Sunshine from dropdown->Hotel
 INFO | 2017-11-09 17:35:14,635 | Common.java | 79 | TC_003:  Selected value -Deluxe from dropdown->RoomType
 INFO | 2017-11-09 17:35:14,636 | Common.java | 75 | TC_003:  Report step generation success : Selected value -Deluxe from dropdown->RoomType
 INFO | 2017-11-09 17:35:14,904 | Common.java | 79 | TC_003:  Selected value -2 - Two from dropdown->NumRooms
 INFO | 2017-11-09 17:35:14,905 | Common.java | 75 | TC_003:  Report step generation success : Selected value -2 - Two from dropdown->NumRooms
 INFO | 2017-11-09 17:35:15,131 | Common.java | 79 | TC_003:  Entered text -> 09/11/2017
 INFO | 2017-11-09 17:35:15,132 | Common.java | 75 | TC_003:  Report step generation success : Entered text -> 09/11/2017
 INFO | 2017-11-09 17:35:15,132 | Common.java | 79 | TC_003:  Selected Check In Date as ->09/11/2017
 INFO | 2017-11-09 17:35:15,132 | Common.java | 75 | TC_003:  Report step generation success : Selected Check In Date as ->09/11/2017
 INFO | 2017-11-09 17:35:15,358 | Common.java | 79 | TC_003:  Entered text -> 14/11/2017
 INFO | 2017-11-09 17:35:15,359 | Common.java | 75 | TC_003:  Report step generation success : Entered text -> 14/11/2017
 INFO | 2017-11-09 17:35:15,359 | Common.java | 79 | TC_003:  Selected Check Out Date as ->14/11/2017
 INFO | 2017-11-09 17:35:15,359 | Common.java | 75 | TC_003:  Report step generation success : Selected Check Out Date as ->14/11/2017
 INFO | 2017-11-09 17:35:15,707 | Common.java | 79 | TC_003:  Selected value -4 - Four from dropdown->Adults
 INFO | 2017-11-09 17:35:15,707 | Common.java | 75 | TC_003:  Report step generation success : Selected value -4 - Four from dropdown->Adults
 INFO | 2017-11-09 17:35:16,038 | Common.java | 79 | TC_003:  Selected value -4 - Four from dropdown->Children
 INFO | 2017-11-09 17:35:16,038 | Common.java | 75 | TC_003:  Report step generation success : Selected value -4 - Four from dropdown->Children
 INFO | 2017-11-09 17:35:16,735 | Common.java | 79 | TC_003:  Clicked on WebElement-Search
 INFO | 2017-11-09 17:35:16,736 | Common.java | 75 | TC_003:  Report step generation success : Clicked on WebElement-Search
 INFO | 2017-11-09 17:35:16,737 | Common.java | 79 | TC_003:  Clicked on Seach button
 INFO | 2017-11-09 17:35:16,737 | Common.java | 75 | TC_003:  Report step generation success : Clicked on Seach button
 INFO | 2017-11-09 17:35:16,737 | Common.java | 79 | TC_003:  Getting value of Browser from Test Configuration file : ChromeHeadless
 INFO | 2017-11-09 17:35:18,652 | Common.java | 79 | TC_003:  Clicked on WebElement-Selected
 INFO | 2017-11-09 17:35:18,652 | Common.java | 75 | TC_003:  Report step generation success : Clicked on WebElement-Selected
 INFO | 2017-11-09 17:35:18,652 | Common.java | 79 | TC_003:  Selected radio button
 INFO | 2017-11-09 17:35:18,652 | Common.java | 75 | TC_003:  Report step generation success : Selected radio button
 INFO | 2017-11-09 17:35:19,238 | Common.java | 79 | TC_003:  Clicked on WebElement-Continue
 INFO | 2017-11-09 17:35:19,239 | Common.java | 75 | TC_003:  Report step generation success : Clicked on WebElement-Continue
 INFO | 2017-11-09 17:35:19,239 | Common.java | 79 | TC_003:  Clicked on Continue Button
 INFO | 2017-11-09 17:35:19,240 | Common.java | 75 | TC_003:  Report step generation success : Clicked on Continue Button
 INFO | 2017-11-09 17:35:19,824 | Common.java | 79 | TC_003:  Getting value of UpdateTestLinkStatus from Test Configuration file : Yes
 INFO | 2017-11-09 17:35:20,995 | Common.java | 79 | TC_004:  Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2017-11-09 17:35:20,996 | Common.java | 79 | TC_004:  Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2017-11-09 17:35:20,996 | Common.java | 79 | TC_004:  Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2017-11-09 17:35:20,996 | Common.java | 79 | TC_004:  Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2017-11-09 17:35:20,996 | Common.java | 79 | TC_004:  Getting value of Server_url from Test Configuration file : http://192.168.80.247/testlink/lib/api/xmlrpc/v1/xmlrpc.php
 INFO | 2017-11-09 17:35:20,996 | Common.java | 79 | TC_004:  Getting value of Dev_key from Test Configuration file : f8f80ad8ea180f0783bc74555cf948f0
 INFO | 2017-11-09 17:35:20,997 | Common.java | 79 | TC_004:  Getting value of Project_Name from Test Configuration file : Sample
 INFO | 2017-11-09 17:35:20,997 | Common.java | 79 | TC_004:  Getting value of Plan_Name from Test Configuration file : Testplan
 INFO | 2017-11-09 17:35:20,997 | Common.java | 79 | TC_004:  Getting value of Build_Name from Test Configuration file : Build
 INFO | 2017-11-09 17:35:20,997 | Common.java | 79 | TC_004:  Getting value of TestSuiteNum from Test Configuration file : 4
 INFO | 2017-11-09 17:35:20,997 | Common.java | 79 | TC_004:  Element time out set
 INFO | 2017-11-09 17:35:20,998 | Common.java | 79 | TC_004:  ##### Start of Test Case : Forget Password functionality #####
 INFO | 2017-11-09 17:35:20,998 | Common.java | 79 | TC_004:  Test Case Name: TC_004
 INFO | 2017-11-09 17:35:20,998 | Common.java | 79 | TC_004:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2017-11-09 17:35:21,072 | Common.java | 79 | TC_004:  Test Data Set Name: TC_004
 INFO | 2017-11-09 17:35:21,072 | Common.java | 79 | TC_004:  Execution Flag: Execute
 INFO | 2017-11-09 17:35:21,072 | Common.java | 79 | TC_004:  Test Data Set Name: TC_004_01
 INFO | 2017-11-09 17:35:21,073 | Common.java | 79 | TC_004:  Execution Flag: YES
 INFO | 2017-11-09 17:35:21,073 | Common.java | 79 | TC_004:  Test Data Set Name: 
 INFO | 2017-11-09 17:35:21,073 | Common.java | 79 | TC_004:  Execution Flag: 
 INFO | 2017-11-09 17:35:21,073 | Common.java | 79 | TC_004:  Getting value of Browser from Test Configuration file : ChromeHeadless
 INFO | 2017-11-09 17:35:22,945 | Common.java | 79 | TC_004:  Getting value of url from Test Configuration file : http://www.adactin.com/HotelApp/
 INFO | 2017-11-09 17:35:25,921 | Common.java | 79 | TC_004:  Clicked on WebElement-ForgetPassword
 INFO | 2017-11-09 17:35:25,921 | Common.java | 75 | TC_004:  Report step generation success : Clicked on WebElement-ForgetPassword
 INFO | 2017-11-09 17:35:26,169 | Common.java | 79 | TC_004:  Entered text -> g.nandini438@gmail.com
 INFO | 2017-11-09 17:35:26,169 | Common.java | 75 | TC_004:  Report step generation success : Entered text -> g.nandini438@gmail.com
 INFO | 2017-11-09 17:35:26,765 | Common.java | 79 | TC_004:  Clicked on WebElement-Submit
 INFO | 2017-11-09 17:35:26,765 | Common.java | 75 | TC_004:  Report step generation success : Clicked on WebElement-Submit
 INFO | 2017-11-09 17:35:27,373 | Common.java | 79 | TC_004:  Getting value of UpdateTestLinkStatus from Test Configuration file : Yes
 INFO | 2017-11-09 17:35:28,525 | Common.java | 79 | TC_005:  Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2017-11-09 17:35:28,525 | Common.java | 79 | TC_005:  Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2017-11-09 17:35:28,525 | Common.java | 79 | TC_005:  Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2017-11-09 17:35:28,525 | Common.java | 79 | TC_005:  Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2017-11-09 17:35:28,526 | Common.java | 79 | TC_005:  Getting value of Server_url from Test Configuration file : http://192.168.80.247/testlink/lib/api/xmlrpc/v1/xmlrpc.php
 INFO | 2017-11-09 17:35:28,526 | Common.java | 79 | TC_005:  Getting value of Dev_key from Test Configuration file : f8f80ad8ea180f0783bc74555cf948f0
 INFO | 2017-11-09 17:35:28,526 | Common.java | 79 | TC_005:  Getting value of Project_Name from Test Configuration file : Sample
 INFO | 2017-11-09 17:35:28,526 | Common.java | 79 | TC_005:  Getting value of Plan_Name from Test Configuration file : Testplan
 INFO | 2017-11-09 17:35:28,527 | Common.java | 79 | TC_005:  Getting value of Build_Name from Test Configuration file : Build
 INFO | 2017-11-09 17:35:28,527 | Common.java | 79 | TC_005:  Getting value of TestSuiteNum from Test Configuration file : 4
 INFO | 2017-11-09 17:35:28,527 | Common.java | 79 | TC_005:  Element time out set
 INFO | 2017-11-09 17:35:28,527 | Common.java | 79 | TC_005:  ##### Start of Test Case : New User Register functionality #####
 INFO | 2017-11-09 17:35:28,527 | Common.java | 79 | TC_005:  Test Case Name: TC_005
 INFO | 2017-11-09 17:35:28,527 | Common.java | 79 | TC_005:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
